"TractId","State","County","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","VotingAgeCitizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment"
17031800800,"Illinois","Cook",2268,1076,1192,2.7,83.9,0.8,0,11.7,0,1709,88534,13374,82328,17014,5.1,8.3,46.5,8,34.6,7.2,3.7,75,10,6.7,1.7,0.8,5.7,22.3,1125,88.4,7.5,4.1,0,1.1
17031800900,"Illinois","Cook",4431,2267,2164,6.2,60.4,1.4,0,28.7,0,3008,119213,14845,50903,5400,4.3,3,63.5,7.5,19.6,3.4,5.9,72.1,4.9,10.3,4.1,0,8.6,32.8,2175,79.8,13.2,7,0,4.7
17031801000,"Illinois","Cook",4975,2334,2641,2,79.2,0.4,0.3,16.1,0,3416,106193,15281,60704,7885,5.2,5.9,67.8,7.7,21.2,1.4,2,66.6,6,12.9,0.9,1.6,12,31.3,2339,82.9,9.7,7.4,0,4.1
17031801100,"Illinois","Cook",4754,2354,2400,3,88.9,0,0,5.8,0,3024,158776,12168,75662,7813,1.4,0.6,72.6,2.6,18,2.8,4,46.1,3.8,28,3.9,0.4,17.8,34.9,2166,84.4,5.9,9.7,0,2
17031801200,"Illinois","Cook",3578,1809,1769,3.4,87.3,0.6,0,6,0,2549,179345,57311,108490,14791,3.9,0.9,75.5,6.3,15.7,0,2.4,56.8,6.7,20.8,2.1,1.3,12.4,34.4,1271,82.6,8.7,8,0.6,7.4
17031801300,"Illinois","Cook",4501,2145,2356,1.8,84.4,0.5,0,10.6,0.1,2936,161625,27882,93338,10489,3.8,2,72.4,7.7,18.2,0.5,1.2,56.6,0.9,27.3,2.7,1.8,10.6,33.7,1965,82.9,5.5,11.2,0.4,3.9
17031801400,"Illinois","Cook",2999,1432,1567,8.1,74.6,0.4,0,14.4,0,2014,138798,26616,58204,8451,1.8,3.3,63.2,6.5,24.5,3.8,1.9,74.4,9.1,9.1,0,0.6,6.9,28.7,1410,81.3,9.8,8.9,0,2.3
17031801500,"Illinois","Cook",6055,2786,3269,1.6,86.3,5.5,0.5,4.9,0,4717,104022,6468,64052,10187,1.3,0,64.2,13.8,17.4,1.4,3.3,69.9,4.5,11,0.5,1.8,12.2,30.4,2227,79.5,12.8,7.7,0,3.3
17031801601,"Illinois","Cook",4683,2295,2388,1.7,82.4,0.4,0,14.8,0,3385,105482,11234,55443,5734,4,7.4,61,7.5,24.5,1.9,5.1,68.3,5.6,11.8,0.9,1.5,12,36.2,2092,85.1,5.7,9.2,0,5
17031801603,"Illinois","Cook",4159,2031,2128,16.2,47.1,7,0,28.3,0,2385,46910,11538,29043,4457,18.3,28.3,37.5,24.1,17.1,9.5,11.8,67.6,14.2,6.8,0.6,2.1,8.6,28.2,1782,85.7,5.6,8.6,0,2.5
17031801605,"Illinois","Cook",5436,2612,2824,3.1,81.5,0,0,13.8,0,4092,135744,16568,71593,10309,1.6,0,68.4,2.4,22.2,5.1,1.9,70.7,3.4,7.4,0.1,2.5,15.9,31.7,2530,83.2,8.5,8.3,0,2
17031801606,"Illinois","Cook",5867,2753,3114,1.9,83.5,0,0,12.6,0,4492,109185,26651,57068,5978,5.1,2.4,65.6,2.1,27.1,2.1,3.2,78.9,6.2,9.2,0,2.1,3.6,27.6,2743,88.8,6.2,4.7,0.3,3.4
17031801607,"Illinois","Cook",5335,2508,2827,3.7,60.4,0.5,0,33.9,0,3415,83177,14449,47752,5044,6.6,12.9,53,12.2,30.6,1.7,2.4,76.8,8.1,6.4,1,0.6,7,28.7,2629,86,8,6,0,2.9
17031801608,"Illinois","Cook",6916,3473,3443,2.7,73.4,0.3,0,21.2,0,5327,108908,11352,63722,6581,2.3,2.7,58.6,5.5,27.4,0.5,8,69.5,3,14.2,2.8,0,10.5,32.3,2962,88.7,4.8,6.5,0,4
17031801701,"Illinois","Cook",3818,1902,1916,3,83.5,0,0,12.4,0,2626,160391,21755,66831,8646,1.4,1.7,62.3,7.5,25,3,2.3,72.1,3.6,13.5,0.4,2,8.3,27.9,1818,83.2,9.3,7.5,0,1.8
17031801702,"Illinois","Cook",4693,2244,2449,3.9,81.1,0.6,0,11.5,0,3108,107875,20495,57134,6386,2.2,1.9,63.9,10.7,20.5,2,2.9,69.7,3.8,12,2.8,0.9,10.8,26,2187,81.6,14.5,3.9,0,3.1
17031801800,"Illinois","Cook",6006,2799,3207,0,87.9,0,0,11.8,0,4344,128487,16705,71869,8913,7.5,7.8,70.5,7,21.3,0.5,0.8,65.8,9.7,14.2,0,2.2,8.1,33,2484,86.4,5.3,8.3,0,4.9
17031801901,"Illinois","Cook",4299,2128,2171,12.1,78.5,0.5,0,7.8,0,3132,85128,13317,57486,8200,4.7,1.3,47.3,15.6,23.2,7.1,6.8,69.3,6.7,10.5,1.7,0.5,11.2,33.2,2109,87.2,4.1,8.1,0.6,6
17031801902,"Illinois","Cook",3613,1833,1780,4.1,85.5,2.3,0,6.1,0,2469,145556,24602,66064,9165,1.9,1.7,55.5,9.1,27.2,7.9,0.3,70,10.9,8.4,1.7,0.9,8.1,25.7,1435,87.8,5.7,5.9,0.6,2.2
17031802002,"Illinois","Cook",5297,2551,2746,7.3,77.8,1.6,0,11.1,0,3613,106343,16320,42861,5874,2.6,1.7,48.4,15.2,27.8,5.4,3.1,70.6,9.2,6.9,1.5,2.8,9.1,26.9,2321,81.8,9.1,7.1,2.1,3
17031802003,"Illinois","Cook",2557,1391,1166,17.3,65.4,0.7,0,15.4,0,1716,97688,8941,44257,4749,1.8,2.5,50.3,7.8,29.7,4.5,7.8,70.9,8.2,9.6,1.4,0.4,9.4,29.7,1187,83.2,11.2,4.7,0.8,4.3
17031802004,"Illinois","Cook",5404,2355,3049,14.2,51.7,2.7,1,30.1,0,2867,45669,15846,26278,4540,15.4,20.3,38.4,24,22.1,3.2,12.4,77.7,9.8,3.1,4.2,0.7,4.6,27.2,2458,88.2,5.5,6.3,0,7
17031802100,"Illinois","Cook",3463,1736,1727,0.8,86.9,0.4,0,6.8,0,2274,148594,19634,64582,7604,5,5.3,66.7,5,24.3,1,3,66.4,2.9,17,0.7,0,13,32.5,1488,86.5,8.7,4.8,0,5.6
17031802200,"Illinois","Cook",4573,2175,2398,4.1,89.1,2.4,0,2.8,0,3235,99821,17555,65502,7123,2.6,0.9,62.1,4.7,26,1.5,5.6,70.3,1.5,16.7,1.8,1,8.6,28.1,2001,89.4,3.4,6.6,0.6,5
17031802300,"Illinois","Cook",5283,2454,2829,4.4,75.3,0.8,0,16.4,0,3497,104784,29507,93264,14105,6.3,4.3,68.6,3.4,24.9,1.2,1.9,62.7,9.7,17.9,0.6,1.6,7.5,32.8,2008,85.4,7.6,7.1,0,3
17031802402,"Illinois","Cook",5549,2946,2603,34.5,50.5,3,0,9.7,0.5,3551,61655,6527,32352,3420,19,38.6,36.8,21.8,17.5,6,17.9,71.8,15.1,2.2,6,0.3,4.5,26,2630,83.3,9.9,4.7,2.1,5.7
17031802403,"Illinois","Cook",1436,616,820,2.2,81.8,0.8,0,12.3,0,1150,67727,14957,46979,9116,5.4,0,47.9,12.3,27.7,4.3,7.8,85.8,4.7,2.4,2,0,5.1,28.6,881,86.9,7,6,0,2.4
17031802404,"Illinois","Cook",7731,3725,4006,38.7,43,1.5,0,16.4,0,3707,55318,8327,24705,2484,19.4,30.4,30.8,21.3,23,6.9,17.9,82.9,15.9,1,0,0,0.3,22.6,4296,86.3,7.9,5.8,0,3.8
17031802503,"Illinois","Cook",5925,2893,3032,11.4,62.3,0,0,21,0,3538,76110,7324,32320,3623,9.8,18.2,42.8,17.4,21,4.2,14.6,86,6.7,2.6,0.8,2,1.9,26.7,2820,83.5,7,9.5,0,8.1
17031802504,"Illinois","Cook",6921,3424,3497,43.1,46.5,1.3,0,7.7,0,4364,79185,9210,28315,2298,4.6,6.7,25.2,16.9,31.6,4.9,21.3,74.4,20.1,1.1,0.8,0.9,2.7,22.8,3886,90,6.3,3.7,0,3.5
17031802505,"Illinois","Cook",6526,3394,3132,49,29,5.3,0.7,15,0,2986,52102,6684,23972,2488,18.6,29.2,29.2,25.3,18.8,7.4,19.3,68.7,19.6,0.6,1.2,1.7,8.2,24.3,3371,90.6,6,3.5,0,3.7
17031802506,"Illinois","Cook",2685,1519,1166,52.5,35.7,1.1,0,9.4,0,1274,62500,15432,25997,4076,9.6,20.5,22.6,23.6,27.5,5.3,21,73.3,14.4,4.2,4,0,4.1,25.7,1464,94,3.6,2.4,0,3.4
17031802605,"Illinois","Cook",6962,3305,3657,4.9,72.6,2.9,0,18.7,0,5171,83750,12433,42542,3539,3.6,1.4,55.7,12.6,19.8,4.1,7.7,82.7,8.5,2.8,0.5,0.7,4.7,27.6,3554,87.5,7.5,4.5,0.5,4.7
17031802607,"Illinois","Cook",1455,773,682,5.2,82.7,2.1,0,9.3,0,1067,110000,11473,49849,9318,1.6,0,45,15,20.1,7.4,12.5,84.5,3,5.1,0,0,7.4,25.4,647,85.2,7.1,7.7,0,1.4
17031802608,"Illinois","Cook",6483,2941,3542,1.7,89.6,1,0,6.3,0.4,4723,56906,4874,34365,2727,6.6,4.4,37.1,16.6,24.2,11.6,10.5,85.6,8.7,0.5,0.5,0,4.6,28.2,3169,74,11.3,14.7,0,4.3
17031802609,"Illinois","Cook",6656,3391,3265,45.9,36.3,1.3,0.4,15.3,0.3,2643,52920,5858,25598,3597,7.6,8,27.9,22.5,22.3,2.6,24.7,67.3,25.4,3.3,0,2.9,1.1,23.7,4060,91.7,5.3,3,0,1.3
17031802610,"Illinois","Cook",1727,797,930,4.9,78.7,0,2,13.3,0,1203,83750,11718,40121,6056,1.4,0,47,6.9,28.1,10.3,7.7,81,7.4,2.6,0.5,1.9,6.6,28.5,854,83.1,8.4,7.8,0.6,2.7
17031802701,"Illinois","Cook",7035,3856,3179,21.5,57.9,0.7,0.2,18.5,0,3983,83750,18425,36230,7724,5,10.9,36,19.8,23.7,4.6,16,77.6,9,4.4,1.6,3.3,4.1,25.6,3696,88.9,8.5,2.6,0,5.1
17031802702,"Illinois","Cook",4508,2342,2166,8.6,69.4,1.4,0,18.2,0,3263,77669,8773,37827,3159,6.8,1.1,52.3,9.7,25.4,5.2,7.4,73.7,7.4,8.6,2,2.8,5.5,32.8,2365,85.1,10.1,4.9,0,4.4
17031802801,"Illinois","Cook",4756,2264,2492,5.7,81,2.3,0,10.3,0,3221,92760,18831,46136,4603,2.9,2,49.1,8.8,25.4,7,9.7,76.4,5.8,10.8,1.3,0,5.8,30.4,2316,87.8,7.7,3.2,1.2,7.2
17031802802,"Illinois","Cook",6638,3274,3364,10.3,78.8,2.5,0.5,7.2,0,4449,90660,18051,37916,3938,5.3,6.2,42.8,14.5,24.4,9.9,8.3,79.4,5.9,8.8,1.5,1.7,2.7,27.5,3421,86,9.3,4.7,0,3.8
17031802900,"Illinois","Cook",5884,2655,3229,2.1,89.8,0.2,0,5.3,0,4493,125042,13133,52747,6208,2.5,0,49.8,9,33.2,3,5,76.9,7.8,7.9,0,0.7,6.7,29.4,3031,77.5,18.5,3.9,0,3.4
17031803005,"Illinois","Cook",2704,1285,1419,2.1,88.7,1.5,0,6.7,0,1933,75156,17392,46869,10311,7.1,1.8,51.8,9.7,26.2,3.8,8.6,87.2,2.8,1.4,1.4,0,7.2,27.4,1464,83.2,13.2,3.6,0,4.3
17031803007,"Illinois","Cook",4791,2335,2456,6.3,81.8,0.6,0,8.6,0,3817,103400,9329,50788,6454,2.2,0,48.8,11.2,24.9,6.1,9,93,2.3,2.4,0,0,2.2,28,2801,87.2,8.9,3,0.9,3
17031803008,"Illinois","Cook",4549,2208,2341,6.8,80.7,1.3,0,7.7,0,3221,102063,5240,44973,4380,3.1,0,56.8,9.5,23.9,3,6.8,80.5,2,10,0.8,0.9,6,31.2,2315,87,10.3,2.7,0,3.9
17031803010,"Illinois","Cook",5214,2653,2561,8.8,82.7,0,0.2,6.9,0,3653,106667,15659,46222,4208,4.8,5.3,57.7,9.8,22.1,2.9,7.5,83.4,5.8,5.6,0,0.5,4.6,30.8,2954,85.7,13.3,1,0,3.9
17031803012,"Illinois","Cook",2279,994,1285,12.7,78,3.9,0,5.4,0,1617,74375,10275,39009,4531,2.7,0,57.7,12.4,21.3,2.3,6.2,81.7,8.8,0.6,1.2,1.5,6.2,28.9,1327,86.9,11.4,1.7,0,6.2
17031803013,"Illinois","Cook",5533,2766,2767,12.5,81.3,0,0,4.7,0,3916,81500,16979,40781,4987,5.1,4,45.4,14.7,26.7,6.4,6.9,84.4,5.9,1.8,0.4,0.5,6.9,26.6,2825,88.1,8.7,3.2,0,6
17031803014,"Illinois","Cook",3434,1739,1695,18.7,68.1,1.1,0,11.3,0,2144,60708,9561,36950,4961,7.6,10.1,35.2,14,27.3,4.3,19.3,77.3,11.3,4,1.3,1.5,4.6,24.1,1996,91.1,4.9,4.1,0,5.8
17031803015,"Illinois","Cook",4370,2115,2255,7.9,76.9,8.2,0,6.6,0,3252,75825,4632,48010,5772,4,2.8,47.6,14.3,25.4,3.2,9.5,80.1,8.3,2.1,2.5,1.3,5.8,28.8,2313,89.5,6,4.5,0,3.5
17031803016,"Illinois","Cook",2610,1182,1428,4.3,47.7,0.2,0.2,45.6,0,1196,96106,8243,42432,5076,4.4,6.7,69.1,6,19.4,2.7,2.8,66.9,14.2,9.3,1.4,1.2,7.1,32.6,1301,88.5,7,4.1,0.5,3.1
17031803017,"Illinois","Cook",6137,3061,3076,12.7,70.5,0.5,0,14.3,0,4412,84760,10415,50333,7380,4.9,2,46.3,11.3,23.9,9.2,9.3,78.4,8.7,8.1,0.6,0,4.2,28.9,3811,85.5,12,2.5,0,1.5
17031803100,"Illinois","Cook",3442,1664,1778,3.3,91.6,1.2,0,2.1,0,2367,115395,9883,51402,6252,2.7,0.7,57.2,6.2,24.5,3.2,8.9,77.2,5,9.9,1.9,0.8,5.1,31.5,1663,81.4,14.4,3.8,0.4,2.7
17031803200,"Illinois","Cook",5494,2588,2906,7.2,88.1,0.7,0,2.8,0,4185,75284,13737,45337,5135,2.3,0,52.7,11,26.7,5,4.6,77.3,5.6,6.4,2.3,1.7,6.7,30.4,2190,81.3,14.3,4.4,0,7.2
17031803300,"Illinois","Cook",5857,2861,2996,7.7,81.5,0.7,0,9.1,0,4503,91620,12657,52723,5500,5.8,0,52.8,12.8,24.6,1.4,8.4,75.5,1.7,14,3.9,1.7,3.2,30,3377,82.6,11.9,5,0.5,4.4
17031803400,"Illinois","Cook",6120,3200,2920,4.8,88.7,0.3,0,5,0,4439,117235,20908,61238,12913,4.6,4.1,60.1,9.3,22.1,4.8,3.7,74.6,2.8,10.1,1.3,2.5,8.7,28.8,3147,83.5,10.6,5.9,0,4.6
17031803500,"Illinois","Cook",5827,2746,3081,3.1,93.2,0.5,0,2.4,0,4366,102188,15388,47468,5096,6.7,5.4,55.5,8.6,25.3,3.6,7,71.3,8.8,6.4,1.9,1.2,10.4,29.5,2859,84.5,11.4,4.1,0,5.6
17031803603,"Illinois","Cook",6495,3272,3223,1,79.1,1.4,0,16.8,0,4701,145069,26626,67006,10253,2.3,2.1,61.1,7.9,20.1,5,5.8,80.7,4.6,6.1,0.4,0,8.2,31,3527,89.5,7.1,3.4,0,2.6
17031803604,"Illinois","Cook",4197,1927,2270,7.6,76.3,3.8,0,9.7,0,3106,70625,8646,40201,4805,4.3,4.4,43.8,14.9,28.8,6,6.5,79.7,5.2,8.4,0.4,0.9,5.3,30.1,2167,89.3,8.4,2.3,0,3.4
17031803605,"Illinois","Cook",7286,3589,3697,17.4,67.5,1.9,0,11.8,0,4850,96917,17049,40962,4379,10.6,18.5,45.1,16.2,22.3,4.4,12,77.5,10,6.9,0,0.7,5,29.3,3943,82.4,12.4,5.2,0,5.9
17031803606,"Illinois","Cook",9177,4974,4203,63.3,25,1.6,0,9.9,0,2626,55481,7702,18789,2082,23.8,36.1,17.9,25.3,24.2,12.7,19.8,63.8,24,1.5,6.9,0.7,3.2,25.8,4785,89.6,5.4,4.5,0.6,5.5
17031803607,"Illinois","Cook",4885,2452,2433,7.6,84.3,0.5,0,5.6,0,3712,105568,2859,43624,2285,2.7,2.9,55,9.9,23,5.5,6.7,79.8,10.2,4.5,0.7,0.9,4,29.5,2769,80.4,11.7,7.7,0.3,4.1
17031803608,"Illinois","Cook",7677,3876,3801,15.3,64.9,4,0,12.4,0,4719,67899,7920,50435,9290,12.1,19.1,35,14.8,30.1,5.5,14.6,79.8,9.1,2.2,2.5,0.6,5.8,28,3961,86.9,7,6.1,0,4.7
17031803610,"Illinois","Cook",7518,3470,4048,12.6,67.4,4.5,0.3,14.4,0,4713,72703,13879,40865,4839,11.8,17.9,48,13.8,26.9,5.3,6,81.2,8.1,3.7,2.7,0.5,3.8,31.7,3929,84.9,9.2,5.9,0,3.8
17031803611,"Illinois","Cook",5897,2915,2982,50.9,33.3,3.1,0,8.5,0,2812,53583,9834,34810,16407,14.3,22.6,28.9,18.4,25.4,7.4,19.9,70.4,19.7,3.3,1.1,1.5,4.1,30.2,3440,90.1,2.3,7.6,0,7.5
17031803612,"Illinois","Cook",3614,1908,1706,58.6,32.4,2.2,0.2,6.3,0,1436,53210,5396,22156,2533,26.1,43.5,23.4,15.2,32,8.8,20.6,77,16.5,0.6,1.4,1.3,3.3,25.1,1972,92.2,5.8,2,0,3.7
17031803701,"Illinois","Cook",2746,1372,1374,8.3,79.1,1,0,9.6,0,2164,90938,16972,52344,6239,6,3.4,57.1,5.7,19.6,3.7,13.9,71.9,10.9,7,0.6,1.3,8.3,32.5,1768,90.4,5.7,3.9,0,3.5
17031803702,"Illinois","Cook",6051,2948,3103,6.9,78,0.7,0,10.6,0,4568,90972,17075,50746,7450,6.4,3.1,51.7,11.6,23.6,3.9,9.2,83.2,4.4,8,0.3,0.5,3.7,31.4,3467,78.3,12.6,8.7,0.4,4.3
17031803800,"Illinois","Cook",4620,2195,2425,13.6,78.9,1.2,0,3.5,0,3342,83500,10075,38110,3254,7.1,7.8,47.9,9.6,25.4,6.3,10.8,82.8,8.3,3.5,1.2,0.8,3.3,26.9,2500,83,12,5.1,0,3.6
17031803901,"Illinois","Cook",3487,1721,1766,7.5,83,1.3,0,7.3,0,2615,65442,5499,44639,8104,10.3,20,39.6,12.9,28.1,5.8,13.6,78.7,8.6,6.3,2.5,0.7,3.2,29.3,1788,85,8.9,5.6,0.5,8.2
17031803902,"Illinois","Cook",3507,1969,1538,13.1,84.8,1,0,0.9,0.2,2590,86036,13745,38407,5132,5.6,5.8,39.8,12.9,22.8,11.7,12.8,75,10.3,3.3,1.5,1.8,8.1,27.4,2013,81.5,16.2,2.2,0,3.7
17031804000,"Illinois","Cook",4659,2336,2323,15.9,73.4,1.7,0,6.8,0,3406,62746,4667,32743,2184,4.2,5.6,38.5,12.1,27.2,8.1,14.1,79.1,12.1,2.4,0,2.6,3.7,22.9,2260,84.7,11.5,3.8,0,5.3
17031804102,"Illinois","Cook",6941,3309,3632,4.4,79.8,0.9,0,13.8,0,5140,132650,19780,65840,8718,1.4,0,63.6,6.4,24.4,1.8,3.8,82,1.2,6.2,0.4,1,9.3,29.5,3209,82.9,12,4.5,0.6,2.6
17031804104,"Illinois","Cook",4899,2554,2345,6.8,62.2,2.5,0,25.5,0,3228,112882,6606,60600,14460,1.4,0,60.1,6.6,24,4.8,4.6,86.6,2.8,4.4,0.7,0.7,4.7,31.2,2603,89.7,9.2,1.1,0,4.4
17031804105,"Illinois","Cook",4088,1916,2172,2.5,81.1,1.1,0,12.5,0,2965,128594,15452,48110,4172,2.2,0.8,52.7,5.9,30,5.2,6.2,83.1,7.9,4.4,1,0,3.5,32.5,2249,82.9,13.7,2.9,0.5,1.6
17031804106,"Illinois","Cook",7179,3455,3724,6.6,65.9,1,0,23.4,0,5063,107177,13748,51362,6118,2.4,1.2,57.9,8.9,24.3,1.6,7.3,72.8,11.1,5.4,0,0,10.7,29.4,3960,90.7,5.3,3.9,0,5.2
17031804108,"Illinois","Cook",4050,2188,1862,9.8,34.2,5.9,0,45.8,0.3,2055,83636,9767,42805,4250,8.4,14.6,59.7,15,18.8,2.3,4.2,73.4,8.7,10.2,1.7,2.1,3.9,27.4,2587,91.8,5.8,2.4,0,5.4
17031804109,"Illinois","Cook",2915,1371,1544,9.5,70.5,4.6,0,9.8,0,2205,88289,29833,49268,7140,7.6,3.9,46.9,6.3,38.6,3.3,5,72,7.5,3.8,4.1,1.7,10.9,28.9,1250,89,5.8,5,0.2,1.3
17031804201,"Illinois","Cook",8601,3997,4604,4.7,70,0.8,0,24.5,0,6046,145938,19014,69911,10489,7.1,9.6,53.4,3.9,37.5,3.3,1.9,76.3,6.2,3.1,0.3,0.4,13.7,33.4,3644,86.9,5.3,7.8,0,5.8
17031804202,"Illinois","Cook",7440,3621,3819,8.7,72.3,0.2,0,17.8,0,4815,113156,13525,54950,6609,2.3,1.2,53.9,10,26.9,5.2,4,76.8,5.6,5.6,1.5,0,10.6,31.6,3899,86,6.6,7.4,0,3.1
17031804305,"Illinois","Cook",7612,3711,3901,38.6,47.6,5.9,0,7.2,0,4799,77781,7544,28189,2320,4.4,4.1,35.7,13.3,24.1,7.2,19.7,87.3,8.6,1,0.3,0.3,2.4,32.3,4316,90.8,6.8,2.4,0,6.5
17031804306,"Illinois","Cook",5589,2945,2644,45.3,50,0.8,0,2.1,0,3390,63314,5510,22528,2435,7.9,5.7,19.8,19.5,30.6,9.8,20.4,83.1,13,2,0,0.8,1.2,28.4,2703,95.4,2.6,1.6,0.4,8.8
17031804308,"Illinois","Cook",5603,2932,2671,19.5,51.3,8.7,0,18,0,3664,69627,10911,33499,3861,6.2,17.5,31.2,22.2,26,2.5,18.1,82.9,8.5,3.6,0.3,1,3.6,30.6,3381,85.9,9.9,4.2,0,5.2
17031804309,"Illinois","Cook",3162,1643,1519,44.7,39.2,5.7,0,8.4,0,1962,86328,10472,26697,2359,7.8,6.6,25,12.7,29.6,9,23.7,75.3,14.3,2.8,1.6,2.7,3.4,29.7,1560,88.8,7.7,3.5,0,7.7
17031804310,"Illinois","Cook",9036,4554,4482,22.3,56,1.9,0.9,18.3,0,6604,1e+05,10996,39512,3336,3.3,6.6,44.5,10.9,27.7,3.9,12.9,82.5,9,3.2,1.3,0.5,3.4,33,5105,91.2,8,0.8,0,5.1
17031804311,"Illinois","Cook",8540,4603,3937,23.6,44.9,1,0,29.6,0,5251,97305,15886,40401,5979,9.7,18.1,47.8,10.5,25.7,5.3,10.8,88,5.1,4.2,0,0,2.7,33.9,4173,93.2,4.7,2.1,0,3.4
17031804403,"Illinois","Cook",6882,3418,3464,40.7,43.3,3.1,0,10.3,0.1,4418,78799,11716,34958,4287,15.6,27.8,43.2,7.2,28.5,4.2,16.8,84.4,4.6,2.8,2.9,0.6,4.7,34.8,3406,84.4,10.8,4.8,0,7.2
17031804404,"Illinois","Cook",5392,2577,2815,63.2,25.1,2.2,0,9,0,2586,65688,15555,24430,2999,6,6.3,18,14.1,22.3,12.2,33.4,85.7,9.1,1.8,0.4,0.3,2.7,30.6,2476,89.1,5.1,5.8,0,8.8
17031804405,"Illinois","Cook",3286,1524,1762,58.9,16.6,9.2,0,7.6,0,1502,54960,9374,19862,2992,17.3,28.8,16,20.5,24.6,11.8,27.1,84.8,10.8,3.4,0,0.5,0.5,31.6,1494,80.6,14.1,5.3,0,9.4
17031804406,"Illinois","Cook",6685,3427,3258,54.5,31,2.6,0,11.4,0,3529,58939,4154,24445,2758,11.2,18.8,26.3,16.8,20.2,7.3,29.4,81,12.6,1.7,1.1,0.3,3.3,27.3,3382,90.7,7.6,1.6,0,5.9
17031804505,"Illinois","Cook",3391,1709,1682,16.8,73.9,4.5,0.4,2.9,0,2476,67552,12659,34726,5537,13.7,28.3,32.2,14.3,32.9,7.5,13.1,82.1,5.3,7.8,0,0,4.8,33.8,1892,86.5,9.8,3.6,0,5
17031804506,"Illinois","Cook",5151,2621,2530,8.9,72.8,0.7,0.3,14.7,0,3779,82969,8325,39102,3461,2.1,0.9,46.9,13,24.1,6,10.1,82,5.8,4.4,0,2,5.9,34.5,2688,86.8,10.2,3.1,0,1.8
17031804507,"Illinois","Cook",12596,6155,6441,11.3,56.2,1.7,0,27.5,0,8733,94543,7812,37231,3231,3.7,1.4,48.2,13,23.6,6.2,9,82.5,3.7,7.9,0,0.4,5.4,37.9,6761,84.8,10.2,4.3,0.7,4.2
17031804508,"Illinois","Cook",2439,1227,1212,36.4,35.6,11.2,0,15,0,1202,62986,11480,24231,5366,28.1,50.1,28.7,32.3,15.7,10.8,12.6,81.7,11.2,3.6,0.5,0,3,34.4,1187,91,6.6,2.4,0,10
17031804509,"Illinois","Cook",6329,3289,3040,53.6,29,2.7,0,9.7,0,3362,82804,18837,23449,2240,3.9,4.3,21.7,15.4,22.6,8.6,31.7,82.9,13.3,1.6,0.7,1.1,0.4,28,3366,91.7,6.5,1.8,0,5.5
17031804510,"Illinois","Cook",6639,3370,3269,72.8,18.8,4.8,0,2.4,0,2384,58594,8262,16279,1746,17.1,27,11.5,20.8,26.4,11.1,30.2,72.2,19.5,1.1,3.6,1.2,2.4,27.5,3105,95.1,2.9,1.9,0,7.8
17031804511,"Illinois","Cook",2742,1421,1321,59.6,19.4,9.5,0,11.3,0,1023,54412,6112,20089,2134,21.7,34.5,19.2,12.9,20.7,16.1,31.2,64.9,27.4,3.4,0,3,1.3,30.3,1393,92,6.7,1.3,0,3.3
17031804603,"Illinois","Cook",6016,2972,3044,25.1,43.7,4.2,0,26.1,0,3164,60147,11563,32763,4211,4.7,5.4,41.9,17.4,23,4.4,13.4,80.5,7.7,5,0.1,2.7,3.9,27.1,3578,92.8,3.4,3.8,0,2.9
17031804606,"Illinois","Cook",7264,3594,3670,8,73.9,1.2,0,15,0,5543,100192,12686,40410,3821,1.7,1.2,43.9,12.2,25.4,8.4,10.1,83.1,3,5.9,0.7,1,6.3,29.4,3909,90.4,6.3,3.3,0,3.4
17031804607,"Illinois","Cook",6846,3438,3408,5.6,70.6,2.1,0,18.7,0,5324,99559,8941,39405,3335,4.6,8,41.8,7.7,33.8,5.2,11.5,82.7,5.4,5.8,0,0.6,5.5,28.2,3855,89.5,7.9,2.5,0,5
17031804608,"Illinois","Cook",3524,1754,1770,12.7,57.9,3.1,0,23.3,0,2409,86298,9333,42619,4868,5.6,11.4,42.8,10,28.6,4.4,14.1,85.2,4.4,4.4,0.8,1.2,4.1,30.8,1871,87.1,8.9,4,0,10
17031804609,"Illinois","Cook",5898,2622,3276,4.4,52.7,2.4,0.5,35.1,0,4100,96164,7245,48011,4640,1.8,1.5,55.3,7.3,25.5,3.7,8.1,82.5,2.8,6.9,1.2,0.3,6.4,28.8,3769,90.9,5.4,3.7,0,3.3
17031804610,"Illinois","Cook",2385,1043,1342,4.2,71.2,0.4,0,19.6,0,1871,74301,15867,50473,7858,6.6,0,46.7,10.1,31.5,2.2,9.6,85.3,4.7,2.4,0,1.6,6.1,30.6,1560,89.7,5.4,3.8,1,5.6
17031804611,"Illinois","Cook",4546,2098,2448,5.2,77.7,1.8,0,13.6,0,3390,78514,11761,42835,4583,2.7,1.3,47.9,10,30.5,2.2,9.4,86.7,4.2,4.9,0.6,1.7,2,26.7,2234,86.3,9.4,3.4,0.9,7.7
17031804701,"Illinois","Cook",6752,3359,3393,14.1,31.9,10.4,0,40.3,0,3737,55524,11880,26360,3234,8.8,10.8,45,16.9,26.8,3.1,8.2,73.7,15.8,5.4,0.5,1.5,3,36,3305,88.7,8.4,2.9,0,9.5
